sexe_annee_dpt,annee,top,cla_age_5,sexe,dept,Npop,prev
9_2021_54,2021,,65-69,9,54,41120,7.884
1_2021_54,2021,,70-74,1,54,18070,5.281
2_2021_54,2021,,70-74,2,54,20800,11.06
9_2021_54,2021,,70-74,9,54,38860,8.373
1_2021_54,2021,,75-79,1,54,11400,6.49
2_2021_54,2021,,75-79,2,54,13870,12.076
9_2021_54,2021,,75-79,9,54,25270,9.556
1_2021_54,2021,,80-84,1,54,8160,7.722
2_2021_54,2021,,80-84,2,54,11550,14.334
9_2021_54,2021,,80-84,9,54,19700,11.597
1_2021_54,2021,,85-89,1,54,5550,9.831
2_2021_54,2021,,85-89,2,54,9830,14.842
9_2021_54,2021,,85-89,9,54,15380,13.033
1_2021_54,2021,,90-94,1,54,2460,10.646
2_2021_54,2021,,90-94,2,54,5910,17.132
9_2021_54,2021,,90-94,9,54,8370,15.225
1_2021_54,2021,,95et+,1,54,530,11.488
2_2021_54,2021,,95et+,2,54,2160,17.401
9_2021_54,2021,,95et+,9,54,2690,16.232
1_2021_54,2021,,tsage,1,54,326440,3.385
2_2021_54,2021,,tsage,2,54,349970,7.425
9_2021_54,2021,,tsage,9,54,676410,5.475
1_2021_55,2021,,00-04,1,55,3960,0
2_2021_55,2021,,00-04,2,55,3820,0
9_2021_55,2021,,00-04,9,55,7780,0
1_2021_55,2021,,05-09,1,55,4660,0
2_2021_55,2021,,05-09,2,55,4560,0
9_2021_55,2021,,05-09,9,55,9220,0
1_2021_55,2021,,10-14,1,55,5080,0
2_2021_55,2021,,10-14,2,55,4950,0
9_2021_55,2021,,10-14,9,55,10030,0
1_2021_55,2021,,15-19,1,55,5380,0.223
2_2021_55,2021,,15-19,2,55,5020,0.737
9_2021_55,2021,,15-19,9,55,10400,0.471
1_2021_55,2021,,20-24,1,55,5400,0.481
2_2021_55,2021,,20-24,2,55,4750,1.873
9_2021_55,2021,,20-24,9,55,10150,1.133
1_2021_55,2021,,25-29,1,55,4580,1.246
2_2021_55,2021,,25-29,2,55,4080,2.597
9_2021_55,2021,,25-29,9,55,8660,1.883
1_2021_55,2021,,30-34,1,55,4820,1.472
2_2021_55,2021,,30-34,2,55,4810,3.865
9_2021_55,2021,,30-34,9,55,9640,2.667
1_2021_55,2021,,35-39,1,55,5060,2.607
2_2021_55,2021,,35-39,2,55,5050,5.546
9_2021_55,2021,,35-39,9,55,10110,4.074
1_2021_55,2021,,40-44,1,55,4840,2.853
2_2021_55,2021,,40-44,2,55,4940,7.266
9_2021_55,2021,,40-44,9,55,9780,5.083
1_2021_55,2021,,45-49,1,55,5130,4.193
2_2021_55,2021,,45-49,2,55,5240,8.888
9_2021_55,2021,,45-49,9,55,10370,6.566
1_2021_55,2021,,50-54,1,55,5580,4.734
2_2021_55,2021,,50-54,2,55,5750,10.491
9_2021_55,2021,,50-54,9,55,11330,7.656
1_2021_55,2021,,55-59,1,55,5950,5.112
2_2021_55,2021,,55-59,2,55,6080,10.197
9_2021_55,2021,,55-59,9,55,12030,7.683
1_2021_55,2021,,60-64,1,55,6160,4.369
2_2021_55,2021,,60-64,2,55,6180,9.987
9_2021_55,2021,,60-64,9,55,12340,7.183
1_2021_55,2021,,65-69,1,55,6010,4.063
2_2021_55,2021,,65-69,2,55,6310,9.867
9_2021_55,2021,,65-69,9,55,12320,7.038
1_2021_55,2021,,70-74,1,55,5790,5.27
2_2021_55,2021,,70-74,2,55,6030,10.129
9_2021_55,2021,,70-74,9,55,11820,7.75
1_2021_55,2021,,75-79,1,55,3260,5.281
2_2021_55,2021,,75-79,2,55,3720,11.105
9_2021_55,2021,,75-79,9,55,6980,8.386
1_2021_55,2021,,80-84,1,55,2260,6.868
2_2021_55,2021,,80-84,2,55,3170,14.295
9_2021_55,2021,,80-84,9,55,5430,11.205
1_2021_55,2021,,85-89,1,55,1600,8.245
2_2021_55,2021,,85-89,2,55,2820,15.264
9_2021_55,2021,,85-89,9,55,4420,12.721
1_2021_55,2021,,90-94,1,55,710,9.244
2_2021_55,2021,,90-94,2,55,1670,14.26
9_2021_55,2021,,90-94,9,55,2380,12.757
1_2021_55,2021,,95et+,1,55,160,0
2_2021_55,2021,,95et+,2,55,670,13.174
9_2021_55,2021,,95et+,9,55,830,11.715
1_2021_55,2021,,tsage,1,55,86380,2.982
2_2021_55,2021,,tsage,2,55,89610,6.945
9_2021_55,2021,,tsage,9,55,175990,5
1_2021_56,2021,,00-04,1,56,17270,0
2_2021_56,2021,,00-04,2,56,16340,0
9_2021_56,2021,,00-04,9,56,33610,0
1_2021_56,2021,,05-09,1,56,20540,0
2_2021_56,2021,,05-09,2,56,19470,0
9_2021_56,2021,,05-09,9,56,40010,0
1_2021_56,2021,,10-14,1,56,23020,0.065
2_2021_56,2021,,10-14,2,56,21920,0.16
9_2021_56,2021,,10-14,9,56,44940,0.111
1_2021_56,2021,,15-19,1,56,23610,0.402
2_2021_56,2021,,15-19,2,56,22640,1.299
9_2021_56,2021,,15-19,9,56,46250,0.841
1_2021_56,2021,,20-24,1,56,22680,0.661
2_2021_56,2021,,20-24,2,56,20920,1.965
9_2021_56,2021,,20-24,9,56,43600,1.287
1_2021_56,2021,,25-29,1,56,19220,1.098
2_2021_56,2021,,25-29,2,56,18170,2.422
9_2021_56,2021,,25-29,9,56,37390,1.741
1_2021_56,2021,,30-34,1,56,20020,1.603
2_2021_56,2021,,30-34,2,56,20390,3.217
9_2021_56,2021,,30-34,9,56,40420,2.417
1_2021_56,2021,,35-39,1,56,21760,1.898
2_2021_56,2021,,35-39,2,56,22440,4.46
9_2021_56,2021,,35-39,9,56,44210,3.199
1_2021_56,2021,,40-44,1,56,22740,2.647
2_2021_56,2021,,40-44,2,56,23600,5.925
9_2021_56,2021,,40-44,9,56,46330,4.316
1_2021_56,2021,,45-49,1,56,24680,3.578
2_2021_56,2021,,45-49,2,56,24870,7.567
9_2021_56,2021,,45-49,9,56,49550,5.58
1_2021_56,2021,,50-54,1,56,25890,4.125
2_2021_56,2021,,50-54,2,56,26280,8.707
9_2021_56,2021,,50-54,9,56,52170,6.433
1_2021_56,2021,,55-59,1,56,25700,4.595
2_2021_56,2021,,55-59,2,56,27090,9.405
9_2021_56,2021,,55-59,9,56,52800,7.063
1_2021_56,2021,,60-64,1,56,26850,4.737
2_2021_56,2021,,60-64,2,56,28820,9.039
9_2021_56,2021,,60-64,9,56,55670,6.964
1_2021_56,2021,,65-69,1,56,26110,4.703
2_2021_56,2021,,65-69,2,56,28860,9.487
9_2021_56,2021,,65-69,9,56,54970,7.215
1_2021_56,2021,,70-74,1,56,25270,5.248
2_2021_56,2021,,70-74,2,56,28580,10.808
9_2021_56,2021,,70-74,9,56,53850,8.199
1_2021_56,2021,,75-79,1,56,15260,6.92
2_2021_56,2021,,75-79,2,56,18770,12.059
9_2021_56,2021,,75-79,9,56,34030,9.754
1_2021_56,2021,,80-84,1,56,10480,8.528
2_2021_56,2021,,80-84,2,56,14690,15.061
9_2021_56,2021,,80-84,9,56,25180,12.341
1_2021_56,2021,,85-89,1,56,7440,10.113
2_2021_56,2021,,85-89,2,56,13010,17.151
9_2021_56,2021,,85-89,9,56,20440,14.591
1_2021_56,2021,,90-94,1,56,2960,11.951
2_2021_56,2021,,90-94,2,56,7710,18.947
9_2021_56,2021,,90-94,9,56,10670,17.006
1_2021_56,2021,,95et+,1,56,800,13
2_2021_56,2021,,95et+,2,56,2960,19.189
9_2021_56,2021,,95et+,9,56,3760,17.872
1_2021_56,2021,,tsage,1,56,382300,3.12
2_2021_56,2021,,tsage,2,56,407530,6.901
9_2021_56,2021,,tsage,9,56,789820,5.071
1_2021_57,2021,,00-04,1,57,22920,0
2_2021_57,2021,,00-04,2,57,21640,0
9_2021_57,2021,,00-04,9,57,44550,0
1_2021_57,2021,,05-09,1,57,26010,0
2_2021_57,2021,,05-09,2,57,24470,0
9_2021_57,2021,,05-09,9,57,50480,0
1_2021_57,2021,,10-14,1,57,26080,0.073
2_2021_57,2021,,10-14,2,57,25160,0.103
9_2021_57,2021,,10-14,9,57,51240,0.088
1_2021_57,2021,,15-19,1,57,26200,0.393
2_2021_57,2021,,15-19,2,57,24890,0.948
9_2021_57,2021,,15-19,9,57,51080,0.664
1_2021_57,2021,,20-24,1,57,28510,0.733
2_2021_57,2021,,20-24,2,57,27170,1.918
9_2021_57,2021,,20-24,9,57,55670,1.311
1_2021_57,2021,,25-29,1,57,25320,1.292
2_2021_57,2021,,25-29,2,57,25570,2.487
9_2021_57,2021,,25-29,9,57,50890,1.892
1_2021_57,2021,,30-34,1,57,26510,1.803
2_2021_57,2021,,30-34,2,57,27370,3.299
9_2021_57,2021,,30-34,9,57,53880,2.563
1_2021_57,2021,,35-39,1,57,26740,2.502
2_2021_57,2021,,35-39,2,57,28670,4.806
9_2021_57,2021,,35-39,9,57,55410,3.695
1_2021_57,2021,,40-44,1,57,25930,3.271
2_2021_57,2021,,40-44,2,57,27380,6.148
9_2021_57,2021,,40-44,9,57,53300,4.748
1_2021_57,2021,,45-49,1,57,25380,3.893
2_2021_57,2021,,45-49,2,57,26840,7.89
9_2021_57,2021,,45-49,9,57,52220,5.948
1_2021_57,2021,,50-54,1,57,27480,4.371
2_2021_57,2021,,50-54,2,57,29620,8.922
9_2021_57,2021,,50-54,9,57,57100,6.732
1_2021_57,2021,,55-59,1,57,29790,4.71
2_2021_57,2021,,55-59,2,57,32880,9.615
9_2021_57,2021,,55-59,9,57,62670,7.283
1_2021_57,2021,,60-64,1,57,30610,4.42
2_2021_57,2021,,60-64,2,57,33900,9.562
9_2021_57,2021,,60-64,9,57,64510,7.121
1_2021_57,2021,,65-69,1,57,29730,4.06
2_2021_57,2021,,65-69,2,57,33020,8.986
9_2021_57,2021,,65-69,9,57,62750,6.652
1_2021_57,2021,,70-74,1,57,25960,4.395
2_2021_57,2021,,70-74,2,57,29340,9.601
9_2021_57,2021,,70-74,9,57,55300,7.157
1_2021_57,2021,,75-79,1,57,15760,5.291
2_2021_57,2021,,75-79,2,57,19240,10.721
9_2021_57,2021,,75-79,9,57,35000,8.276
1_2021_57,2021,,80-84,1,57,12440,6.462
2_2021_57,2021,,80-84,2,57,17380,12.786
9_2021_57,2021,,80-84,9,57,29820,10.147
1_2021_57,2021,,85-89,1,57,7750,8.553
2_2021_57,2021,,85-89,2,57,13740,14.821
9_2021_57,2021,,85-89,9,57,21490,12.56
1_2021_57,2021,,90-94,1,57,3270,9.78
2_2021_57,2021,,90-94,2,57,7510,15.568
9_2021_57,2021,,90-94,9,57,10780,13.811
1_2021_57,2021,,95et+,1,57,660,9.299
2_2021_57,2021,,95et+,2,57,2410,15.608
9_2021_57,2021,,95et+,9,57,3070,14.258
1_2021_57,2021,,tsage,1,57,443030,2.851
2_2021_57,2021,,tsage,2,57,478180,6.316
9_2021_57,2021,,tsage,9,57,921210,4.65
1_2021_58,2021,,00-04,1,58,3820,0
2_2021_58,2021,,00-04,2,58,3810,0
9_2021_58,2021,,00-04,9,58,7630,0
1_2021_58,2021,,05-09,1,58,4500,0
2_2021_58,2021,,05-09,2,58,4380,0
9_2021_58,2021,,05-09,9,58,8880,0
1_2021_58,2021,,10-14,1,58,5110,0
2_2021_58,2021,,10-14,2,58,4780,0.335
9_2021_58,2021,,10-14,9,58,9890,0.263
1_2021_58,2021,,15-19,1,58,5240,0.649
2_2021_58,2021,,15-19,2,58,5070,1.677
9_2021_58,2021,,15-19,9,58,10310,1.154
1_2021_58,2021,,20-24,1,58,4900,0.878
2_2021_58,2021,,20-24,2,58,4650,2.454
9_2021_58,2021,,20-24,9,58,9540,1.645
1_2021_58,2021,,25-29,1,58,4520,1.328
2_2021_58,2021,,25-29,2,58,4290,3.403
9_2021_58,2021,,25-29,9,58,8810,2.339
1_2021_58,2021,,30-34,1,58,4630,2.116
2_2021_58,2021,,30-34,2,58,4600,4.302
9_2021_58,2021,,30-34,9,58,9240,3.205
1_2021_58,2021,,35-39,1,58,4820,2.136
2_2021_58,2021,,35-39,2,58,4950,5.781
9_2021_58,2021,,35-39,9,58,9770,3.982
1_2021_58,2021,,40-44,1,58,5010,3.216
2_2021_58,2021,,40-44,2,58,5250,7.6
9_2021_58,2021,,40-44,9,58,10260,5.46
1_2021_58,2021,,45-49,1,58,5690,4.113
2_2021_58,2021,,45-49,2,58,5690,9.497
9_2021_58,2021,,45-49,9,58,11380,6.804
1_2021_58,2021,,50-54,1,58,6230,5.422
2_2021_58,2021,,50-54,2,58,6430,10.159
9_2021_58,2021,,50-54,9,58,12660,7.827
1_2021_58,2021,,55-59,1,58,6780,5.057
2_2021_58,2021,,55-59,2,58,7110,11.164
9_2021_58,2021,,55-59,9,58,13900,8.183
1_2021_58,2021,,60-64,1,58,7340,4.971
2_2021_58,2021,,60-64,2,58,7620,10.55
9_2021_58,2021,,60-64,9,58,14960,7.812
1_2021_58,2021,,65-69,1,58,7560,5.119
2_2021_58,2021,,65-69,2,58,8240,10.19
9_2021_58,2021,,65-69,9,58,15800,7.764
1_2021_58,2021,,70-74,1,58,7540,5.595
2_2021_58,2021,,70-74,2,58,8220,10.883
9_2021_58,2021,,70-74,9,58,15760,8.351
1_2021_58,2021,,75-79,1,58,4640,6.228
2_2021_58,2021,,75-79,2,58,5580,12.823
9_2021_58,2021,,75-79,9,58,10220,9.828
1_2021_58,2021,,80-84,1,58,3420,7.613
2_2021_58,2021,,80-84,2,58,4680,13.666
9_2021_58,2021,,80-84,9,58,8090,11.111
1_2021_58,2021,,85-89,1,58,2410,10.636
2_2021_58,2021,,85-89,2,58,4150,16.474
9_2021_58,2021,,85-89,9,58,6560,14.331
1_2021_58,2021,,90-94,1,58,1070,10.965
2_2021_58,2021,,90-94,2,58,2680,14.979
9_2021_58,2021,,90-94,9,58,3740,13.835
1_2021_58,2021,,95et+,1,58,280,10.145
2_2021_58,2021,,95et+,2,58,1150,16.174
9_2021_58,2021,,95et+,9,58,1430,15.007
1_2021_58,2021,,tsage,1,58,95520,3.719
2_2021_58,2021,,tsage,2,58,103310,8.125
9_2021_58,2021,,tsage,9,58,198820,6.008
1_2021_59,2021,,00-04,1,59,75470,0
2_2021_59,2021,,00-04,2,59,71360,0
9_2021_59,2021,,00-04,9,59,146830,0
1_2021_59,2021,,05-09,1,59,84870,0.018
2_2021_59,2021,,05-09,2,59,80800,0
9_2021_59,2021,,05-09,9,59,165670,0.014
1_2021_59,2021,,10-14,1,59,86330,0.068
2_2021_59,2021,,10-14,2,59,82320,0.087
9_2021_59,2021,,10-14,9,59,168650,0.078
1_2021_59,2021,,15-19,1,59,83380,0.315
2_2021_59,2021,,15-19,2,59,80790,0.978
9_2021_59,2021,,15-19,9,59,164170,0.641
1_2021_59,2021,,20-24,1,59,86090,0.868
2_2021_59,2021,,20-24,2,59,86570,1.863
9_2021_59,2021,,20-24,9,59,172670,1.367
1_2021_59,2021,,25-29,1,59,82440,1.333
2_2021_59,2021,,25-29,2,59,82750,2.532
9_2021_59,2021,,25-29,9,59,165190,1.934
1_2021_59,2021,,30-34,1,59,84900,1.927
2_2021_59,2021,,30-34,2,59,85820,3.599
9_2021_59,2021,,30-34,9,59,170720,2.768
1_2021_59,2021,,35-39,1,59,84370,2.52
2_2021_59,2021,,35-39,2,59,86270,5.182
9_2021_59,2021,,35-39,9,59,170630,3.866
1_2021_59,2021,,40-44,1,59,81300,3.533
2_2021_59,2021,,40-44,2,59,83100,6.775
9_2021_59,2021,,40-44,9,59,164400,5.172
1_2021_59,2021,,45-49,1,59,80470,4.388
2_2021_59,2021,,45-49,2,59,81720,8.747
9_2021_59,2021,,45-49,9,59,162190,6.584
1_2021_59,2021,,50-54,1,59,79060,5.077
2_2021_59,2021,,50-54,2,59,81450,10.183
9_2021_59,2021,,50-54,9,59,160510,7.668
1_2021_59,2021,,55-59,1,59,76370,5.621
2_2021_59,2021,,55-59,2,59,80070,11.113
9_2021_59,2021,,55-59,9,59,156440,8.432
1_2021_59,2021,,60-64,1,59,69650,5.654
2_2021_59,2021,,60-64,2,59,76530,10.63
9_2021_59,2021,,60-64,9,59,146180,8.259
1_2021_59,2021,,65-69,1,59,62120,5.322
2_2021_59,2021,,65-69,2,59,73320,10.197
9_2021_59,2021,,65-69,9,59,135440,7.961
1_2021_59,2021,,70-74,1,59,57600,5.649
2_2021_59,2021,,70-74,2,59,69340,11.185
9_2021_59,2021,,70-74,9,59,126940,8.673
1_2021_59,2021,,75-79,1,59,34240,6.37
2_2021_59,2021,,75-79,2,59,44730,12.462
9_2021_59,2021,,75-79,9,59,78970,9.821
1_2021_59,2021,,80-84,1,59,22030,8.067
2_2021_59,2021,,80-84,2,59,33980,13.895
9_2021_59,2021,,80-84,9,59,56010,11.603
1_2021_59,2021,,85-89,1,59,14640,8.857
2_2021_59,2021,,85-89,2,59,29480,15.474
9_2021_59,2021,,85-89,9,59,44120,13.278
1_2021_59,2021,,90-94,1,59,6690,9.937
2_2021_59,2021,,90-94,2,59,17430,16.136
9_2021_59,2021,,90-94,9,59,24130,14.417
1_2021_59,2021,,95et+,1,59,1600,9.461
2_2021_59,2021,,95et+,2,59,6360,15.823
9_2021_59,2021,,95et+,9,59,7960,14.548
1_2021_59,2021,,tsage,1,59,1253610,2.969
2_2021_59,2021,,tsage,2,59,1334190,6.307
9_2021_59,2021,,tsage,9,59,2587800,4.69
1_2021_60,2021,,00-04,1,60,24050,0
2_2021_60,2021,,00-04,2,60,22840,0
9_2021_60,2021,,00-04,9,60,46890,0
1_2021_60,2021,,05-09,1,60,27480,0
2_2021_60,2021,,05-09,2,60,26130,0
9_2021_60,2021,,05-09,9,60,53610,0.021
1_2021_60,2021,,10-14,1,60,28570,0
2_2021_60,2021,,10-14,2,60,27450,0.091
9_2021_60,2021,,10-14,9,60,56020,0.062
1_2021_60,2021,,15-19,1,60,27230,0.246
2_2021_60,2021,,15-19,2,60,26240,0.838
9_2021_60,2021,,15-19,9,60,53480,0.537
1_2021_60,2021,,20-24,1,60,24950,0.597
2_2021_60,2021,,20-24,2,60,24840,1.534
9_2021_60,2021,,20-24,9,60,49800,1.064
1_2021_60,2021,,25-29,1,60,23160,1.036
2_2021_60,2021,,25-29,2,60,23490,1.805
9_2021_60,2021,,25-29,9,60,46650,1.423
1_2021_60,2021,,30-34,1,60,25660,1.442
2_2021_60,2021,,30-34,2,60,27020,3.013
9_2021_60,2021,,30-34,9,60,52680,2.248
1_2021_60,2021,,35-39,1,60,26320,1.854
2_2021_60,2021,,35-39,2,60,27910,4.372
9_2021_60,2021,,35-39,9,60,54220,3.15
1_2021_60,2021,,40-44,1,60,26360,2.679
2_2021_60,2021,,40-44,2,60,27660,6.128
9_2021_60,2021,,40-44,9,60,54020,4.445
1_2021_60,2021,,45-49,1,60,27820,3.382
2_2021_60,2021,,45-49,2,60,27790,7.381
9_2021_60,2021,,45-49,9,60,55610,5.38
1_2021_60,2021,,50-54,1,60,28050,3.789
2_2021_60,2021,,50-54,2,60,27920,9.254
9_2021_60,2021,,50-54,9,60,55980,6.515
1_2021_60,2021,,55-59,1,60,27240,4.471
2_2021_60,2021,,55-59,2,60,27390,9.89
9_2021_60,2021,,55-59,9,60,54640,7.188
1_2021_60,2021,,60-64,1,60,23660,4.789
2_2021_60,2021,,60-64,2,60,24940,9.524
9_2021_60,2021,,60-64,9,60,48590,7.219
1_2021_60,2021,,65-69,1,60,20750,4.434
2_2021_60,2021,,65-69,2,60,23220,9.341
9_2021_60,2021,,65-69,9,60,43970,7.025
1_2021_60,2021,,70-74,1,60,19490,5.176
2_2021_60,2021,,70-74,2,60,21430,9.869
9_2021_60,2021,,70-74,9,60,40920,7.634
1_2021_60,2021,,75-79,1,60,12070,5.387
2_2021_60,2021,,75-79,2,60,13910,11.276
9_2021_60,2021,,75-79,9,60,25970,8.54
1_2021_60,2021,,80-84,1,60,7590,7.091
2_2021_60,2021,,80-84,2,60,10180,12.536
9_2021_60,2021,,80-84,9,60,17770,10.211
1_2021_60,2021,,85-89,1,60,4840,8.079
2_2021_60,2021,,85-89,2,60,8570,12.887
9_2021_60,2021,,85-89,9,60,13410,11.151
1_2021_60,2021,,90-94,1,60,2070,8.281
2_2021_60,2021,,90-94,2,60,4940,13.823
9_2021_60,2021,,90-94,9,60,7010,12.19
1_2021_60,2021,,95et+,1,60,510,9.02
2_2021_60,2021,,95et+,2,60,1930,15.249
9_2021_60,2021,,95et+,9,60,2440,13.946
1_2021_60,2021,,tsage,1,60,407870,2.48
2_2021_60,2021,,tsage,2,60,425780,5.569
9_2021_60,2021,,tsage,9,60,833650,4.058
1_2021_61,2021,,00-04,1,61,5970,0
2_2021_61,2021,,00-04,2,61,5570,0
9_2021_61,2021,,00-04,9,61,11550,0
1_2021_61,2021,,05-09,1,61,6980,0
2_2021_61,2021,,05-09,2,61,6610,0
9_2021_61,2021,,05-09,9,61,13590,0
1_2021_61,2021,,10-14,1,61,7900,0
2_2021_61,2021,,10-14,2,61,7590,0
9_2021_61,2021,,10-14,9,61,15490,0.097
1_2021_61,2021,,15-19,1,61,8140,0.43
2_2021_61,2021,,15-19,2,61,7690,1.079
9_2021_61,2021,,15-19,9,61,15830,0.745
1_2021_61,2021,,20-24,1,61,7540,0.769
2_2021_61,2021,,20-24,2,61,7380,1.762
9_2021_61,2021,,20-24,9,61,14920,1.26
1_2021_61,2021,,25-29,1,61,6710,1.4
2_2021_61,2021,,25-29,2,61,6250,2.784
9_2021_61,2021,,25-29,9,61,12960,2.068
1_2021_61,2021,,30-34,1,61,6700,1.867
2_2021_61,2021,,30-34,2,61,6580,3.662
9_2021_61,2021,,30-34,9,61,13280,2.757
1_2021_61,2021,,35-39,1,61,7030,2.576
2_2021_61,2021,,35-39,2,61,7280,4.957
9_2021_61,2021,,35-39,9,61,14310,3.788
1_2021_61,2021,,40-44,1,61,7290,2.936
2_2021_61,2021,,40-44,2,61,7380,6.518
9_2021_61,2021,,40-44,9,61,14670,4.738
1_2021_61,2021,,45-49,1,61,7880,3.767
2_2021_61,2021,,45-49,2,61,7970,8.907
9_2021_61,2021,,45-49,9,61,15860,6.351
1_2021_61,2021,,50-54,1,61,8850,4.692
2_2021_61,2021,,50-54,2,61,8990,9.949
9_2021_61,2021,,50-54,9,61,17830,7.341
1_2021_61,2021,,55-59,1,61,9270,5.069
2_2021_61,2021,,55-59,2,61,9570,10.368
9_2021_61,2021,,55-59,9,61,18840,7.76
1_2021_61,2021,,60-64,1,61,9370,4.865
2_2021_61,2021,,60-64,2,61,9660,9.77
9_2021_61,2021,,60-64,9,61,19040,7.355
1_2021_61,2021,,65-69,1,61,9330,5.221
2_2021_61,2021,,65-69,2,61,9860,9.52
9_2021_61,2021,,65-69,9,61,19190,7.431
1_2021_61,2021,,70-74,1,61,8920,5.437
2_2021_61,2021,,70-74,2,61,9670,10.89
9_2021_61,2021,,70-74,9,61,18590,8.273
1_2021_61,2021,,75-79,1,61,5480,6.749
2_2021_61,2021,,75-79,2,61,6640,12.839
9_2021_61,2021,,75-79,9,61,12130,10.086
1_2021_61,2021,,80-84,1,61,3970,8.592
2_2021_61,2021,,80-84,2,61,5630,14.179
9_2021_61,2021,,80-84,9,61,9600,11.868
1_2021_61,2021,,85-89,1,61,3200,10.538
2_2021_61,2021,,85-89,2,61,5110,14.42
9_2021_61,2021,,85-89,9,61,8310,12.926
1_2021_61,2021,,90-94,1,61,1430,11.407
2_2021_61,2021,,90-94,2,61,3220,16.205
9_2021_61,2021,,90-94,9,61,4640,14.729
1_2021_61,2021,,95et+,1,61,420,9.88
2_2021_61,2021,,95et+,2,61,1330,16.202
9_2021_61,2021,,95et+,9,61,1740,14.696
1_2021_61,2021,,tsage,1,61,132370,3.461
2_2021_61,2021,,tsage,2,61,139980,7.238
9_2021_61,2021,,tsage,9,61,272350,5.402
1_2021_62,2021,,00-04,1,62,39410,0
2_2021_62,2021,,00-04,2,62,37770,0
9_2021_62,2021,,00-04,9,62,77180,0
1_2021_62,2021,,05-09,1,62,46690,0.026
2_2021_62,2021,,05-09,2,62,44450,0
9_2021_62,2021,,05-09,9,62,91140,0.02
1_2021_62,2021,,10-14,1,62,49570,0.052
2_2021_62,2021,,10-14,2,62,47600,0.109
9_2021_62,2021,,10-14,9,62,97170,0.08
1_2021_62,2021,,15-19,1,62,47980,0.359
2_2021_62,2021,,15-19,2,62,46400,0.976
9_2021_62,2021,,15-19,9,62,94380,0.662
1_2021_62,2021,,20-24,1,62,45780,0.756
2_2021_62,2021,,20-24,2,62,45170,1.718
9_2021_62,2021,,20-24,9,62,90940,1.234
1_2021_62,2021,,25-29,1,62,40930,1.383
2_2021_62,2021,,25-29,2,62,40380,2.59
9_2021_62,2021,,25-29,9,62,81310,1.983
1_2021_62,2021,,30-34,1,62,44560,1.979
2_2021_62,2021,,30-34,2,62,43490,3.902
9_2021_62,2021,,30-34,9,62,88050,2.929
1_2021_62,2021,,35-39,1,62,47410,2.788
2_2021_62,2021,,35-39,2,62,46100,5.714
9_2021_62,2021,,35-39,9,62,93510,4.231
1_2021_62,2021,,40-44,1,62,45360,3.576
2_2021_62,2021,,40-44,2,62,44800,7.689
9_2021_62,2021,,40-44,9,62,90170,5.62
1_2021_62,2021,,45-49,1,62,47110,4.369
2_2021_62,2021,,45-49,2,62,46130,9.478
9_2021_62,2021,,45-49,9,62,93230,6.897
1_2021_62,2021,,50-54,1,62,47310,4.961
2_2021_62,2021,,50-54,2,62,46550,10.528
9_2021_62,2021,,50-54,9,62,93860,7.722
1_2021_62,2021,,55-59,1,62,46570,5.756
2_2021_62,2021,,55-59,2,62,46610,11.465
9_2021_62,2021,,55-59,9,62,93180,8.612
1_2021_62,2021,,60-64,1,62,44460,5.438
2_2021_62,2021,,60-64,2,62,46790,10.544
9_2021_62,2021,,60-64,9,62,91250,8.056
1_2021_62,2021,,65-69,1,62,40300,5.201
2_2021_62,2021,,65-69,2,62,46030,10.37
9_2021_62,2021,,65-69,9,62,86330,7.956
1_2021_62,2021,,70-74,1,62,36480,5.449
2_2021_62,2021,,70-74,2,62,43790,11.207
9_2021_62,2021,,70-74,9,62,80270,8.59
1_2021_62,2021,,75-79,1,62,20940,6.089
2_2021_62,2021,,75-79,2,62,27340,12.514
9_2021_62,2021,,75-79,9,62,48280,9.727
1_2021_62,2021,,80-84,1,62,13440,7.292
2_2021_62,2021,,80-84,2,62,21400,13.87
9_2021_62,2021,,80-84,9,62,34840,11.332
1_2021_62,2021,,85-89,1,62,9220,8.526
2_2021_62,2021,,85-89,2,62,18770,15.136
9_2021_62,2021,,85-89,9,62,27990,12.959
1_2021_62,2021,,90-94,1,62,4350,8.19
2_2021_62,2021,,90-94,2,62,10940,15.067
9_2021_62,2021,,90-94,9,62,15290,13.111
1_2021_62,2021,,95et+,1,62,1060,6.799
2_2021_62,2021,,95et+,2,62,3780,13.561
9_2021_62,2021,,95et+,9,62,4840,12.082
1_2021_62,2021,,tsage,1,62,718930,3.061
2_2021_62,2021,,tsage,2,62,754280,6.726
9_2021_62,2021,,tsage,9,62,1473200,4.937
1_2021_63,2021,,00-04,1,63,16120,0
2_2021_63,2021,,00-04,2,63,15260,0
9_2021_63,2021,,00-04,9,63,31370,0
1_2021_63,2021,,05-09,1,63,17610,0
2_2021_63,2021,,05-09,2,63,17100,0
9_2021_63,2021,,05-09,9,63,34710,0
1_2021_63,2021,,10-14,1,63,18900,0.138
2_2021_63,2021,,10-14,2,63,17950,0.201
9_2021_63,2021,,10-14,9,63,36850,0.168
1_2021_63,2021,,15-19,1,63,18590,0.522
2_2021_63,2021,,15-19,2,63,17970,1.603
9_2021_63,2021,,15-19,9,63,36560,1.053
1_2021_63,2021,,20-24,1,63,20050,1.102
2_2021_63,2021,,20-24,2,63,19780,2.159
9_2021_63,2021,,20-24,9,63,39830,1.627
